sec	min	hour	od
61138	1018.97	16.98277778	0.8
61169	1019.48	16.99138889	0.8016
61199	1019.98	16.99972222	0.7991
61229	1020.48	17.00805556	0.7998
61260	1021	17.01666667	0.8003
61290	1021.5	17.025	0.8012
61320	1022	17.03333333	0.8048
61351	1022.52	17.04194444	0.7989
61381	1023.02	17.05027778	0.8019
61411	1023.52	17.05861111	0.7992
61441	1024.02	17.06694444	0.8051
61472	1024.53	17.07555556	0.8015
61502	1025.03	17.08388889	0.8051
61533	1025.55	17.0925	0.799
61563	1026.05	17.10083333	0.8028
61593	1026.55	17.10916667	0.7949
61623	1027.05	17.1175	0.8029
61654	1027.57	17.12611111	0.7992
61684	1028.07	17.13444444	0.7973
61714	1028.57	17.14277778	0.802
61745	1029.08	17.15138889	0.7994
61775	1029.58	17.15972222	0.8002
61806	1030.1	17.16833333	0.8051
61836	1030.6	17.17666667	0.8018
61866	1031.1	17.185	0.8023
61897	1031.62	17.19361111	0.7989
61927	1032.12	17.20194444	0.7972
61957	1032.62	17.21027778	0.7993
61987	1033.12	17.21861111	0.8009
62018	1033.63	17.22722222	0.8018
62048	1034.13	17.23555556	0.7933
62078	1034.63	17.24388889	0.7998
62109	1035.15	17.2525	0.7992
62139	1035.65	17.26083333	0.7972
62169	1036.15	17.26916667	0.8003
62199	1036.65	17.2775	0.7997
62230	1037.17	17.28611111	0.8012
62260	1037.67	17.29444444	0.7977
62290	1038.17	17.30277778	0.7992
62320	1038.67	17.31111111	0.8021
62351	1039.18	17.31972222	0.8
62381	1039.68	17.32805556	0.8048
62411	1040.18	17.33638889	0.7999
62441	1040.68	17.34472222	0.8009
62472	1041.2	17.35333333	0.8005
62502	1041.7	17.36166667	0.8047
62532	1042.2	17.37	0.7982
62562	1042.7	17.37833333	0.7988
62593	1043.22	17.38694444	0.8005
62623	1043.72	17.39527778	0.7955
62653	1044.22	17.40361111	0.8013
62683	1044.72	17.41194444	0.7995
62714	1045.23	17.42055556	0.7997
62744	1045.73	17.42888889	0.8034
62774	1046.23	17.43722222	0.8032
62805	1046.75	17.44583333	0.7981
62835	1047.25	17.45416667	0.8038
62865	1047.75	17.4625	0.8045
62895	1048.25	17.47083333	0.798
62926	1048.77	17.47944444	0.8013
62956	1049.27	17.48777778	0.8014
62986	1049.77	17.49611111	0.8
63016	1050.27	17.50444444	0.7951
63047	1050.78	17.51305556	0.7997
63077	1051.28	17.52138889	0.8056
63107	1051.78	17.52972222	0.8006
63137	1052.28	17.53805556	0.8033
63168	1052.8	17.54666667	0.8059
63198	1053.3	17.555	0.797
63228	1053.8	17.56333333	0.7973
63259	1054.32	17.57194444	0.8005
63289	1054.82	17.58027778	0.7997
63319	1055.32	17.58861111	0.807
63349	1055.82	17.59694444	0.7961
63380	1056.33	17.60555556	0.7992
63410	1056.83	17.61388889	0.8
63440	1057.33	17.62222222	0.7998
63470	1057.83	17.63055556	0.7964
63501	1058.35	17.63916667	0.795
63531	1058.85	17.6475	0.8049
63561	1059.35	17.65583333	0.7975
63592	1059.87	17.66444444	0.7984
63622	1060.37	17.67277778	0.8024
63652	1060.87	17.68111111	0.7996
63682	1061.37	17.68944444	0.8015
63713	1061.88	17.69805556	0.8077
63743	1062.38	17.70638889	0.7965
63773	1062.88	17.71472222	0.8006
63803	1063.38	17.72305556	0.796
63834	1063.9	17.73166667	0.8025
63864	1064.4	17.74	0.7995
63894	1064.9	17.74833333	0.796
63925	1065.42	17.75694444	0.8025
63955	1065.92	17.76527778	0.8008
63985	1066.42	17.77361111	0.7995
64015	1066.92	17.78194444	0.8046
64046	1067.43	17.79055556	0.7991
64076	1067.93	17.79888889	0.803
64106	1068.43	17.80722222	0.7987
64137	1068.95	17.81583333	0.7979
64167	1069.45	17.82416667	0.802
64197	1069.95	17.8325	0.8002
64227	1070.45	17.84083333	0.8004
64258	1070.97	17.84944444	0.8001
64288	1071.47	17.85777778	0.8016
64319	1071.98	17.86638889	0.8007
64350	1072.5	17.875	0.7947
64380	1073	17.88333333	0.805
64410	1073.5	17.89166667	0.8051
64440	1074	17.9	0.8059
64471	1074.52	17.90861111	0.796
64502	1075.03	17.91722222	0.8013
64532	1075.53	17.92555556	0.7963
64562	1076.03	17.93388889	0.8018
64592	1076.53	17.94222222	0.8035
64623	1077.05	17.95083333	0.8004
64653	1077.55	17.95916667	0.7943
64683	1078.05	17.9675	0.8021
64714	1078.57	17.97611111	0.8001
64744	1079.07	17.98444444	0.799
64774	1079.57	17.99277778	0.8041
64804	1080.07	18.00111111	0.8007
64835	1080.58	18.00972222	0.8031
64865	1081.08	18.01805556	0.8022
64895	1081.58	18.02638889	0.7978
64926	1082.1	18.035	0.8056
64956	1082.6	18.04333333	0.8041
64986	1083.1	18.05166667	0.8011
65017	1083.62	18.06027778	0.7965
65047	1084.12	18.06861111	0.7998
65077	1084.62	18.07694444	0.8026
65107	1085.12	18.08527778	0.8034
65138	1085.63	18.09388889	0.7992
65168	1086.13	18.10222222	0.7967
65198	1086.63	18.11055556	0.793
65228	1087.13	18.11888889	0.7988
65259	1087.65	18.1275	0.7991
65289	1088.15	18.13583333	0.806
65319	1088.65	18.14416667	0.7965
65350	1089.17	18.15277778	0.8004
65380	1089.67	18.16111111	0.8011
65410	1090.17	18.16944444	0.8027
65440	1090.67	18.17777778	0.8019
65471	1091.18	18.18638889	0.8041
65501	1091.68	18.19472222	0.7952
65531	1092.18	18.20305556	0.7993
65562	1092.7	18.21166667	0.801
65592	1093.2	18.22	0.7976
65622	1093.7	18.22833333	0.802
65653	1094.22	18.23694444	0.8027
65683	1094.72	18.24527778	0.8
65713	1095.22	18.25361111	0.7944
65744	1095.73	18.26222222	0.7986
65774	1096.23	18.27055556	0.7978
65805	1096.75	18.27916667	0.8004
65835	1097.25	18.2875	0.7973
65866	1097.77	18.29611111	0.802
65896	1098.27	18.30444444	0.7976
65926	1098.77	18.31277778	0.8017
65957	1099.28	18.32138889	0.7956
65987	1099.78	18.32972222	0.8038
66017	1100.28	18.33805556	0.8067
66047	1100.78	18.34638889	0.7982
66078	1101.3	18.355	0.7998
66108	1101.8	18.36333333	0.8013
66138	1102.3	18.37166667	0.8031
66169	1102.82	18.38027778	0.7954
66199	1103.32	18.38861111	0.8037
66229	1103.82	18.39694444	0.793
66260	1104.33	18.40555556	0.8037
66290	1104.83	18.41388889	0.804
66320	1105.33	18.42222222	0.7984
66350	1105.83	18.43055556	0.7993
66381	1106.35	18.43916667	0.8015
66411	1106.85	18.4475	0.7967
66441	1107.35	18.45583333	0.8001
66472	1107.87	18.46444444	0.7939
66502	1108.37	18.47277778	0.8073
66532	1108.87	18.48111111	0.7998
66562	1109.37	18.48944444	0.7974
66593	1109.88	18.49805556	0.8066
66623	1110.38	18.50638889	0.8022
66653	1110.88	18.51472222	0.796
66684	1111.4	18.52333333	0.7951
66715	1111.92	18.53194444	0.8033
66745	1112.42	18.54027778	0.8027
66775	1112.92	18.54861111	0.797
66805	1113.42	18.55694444	0.7983
66836	1113.93	18.56555556	0.8041
66866	1114.43	18.57388889	0.805
66896	1114.93	18.58222222	0.7954
66927	1115.45	18.59083333	0.8019
66957	1115.95	18.59916667	0.8071
66987	1116.45	18.6075	0.7959
67017	1116.95	18.61583333	0.8006
67048	1117.47	18.62444444	0.7983
67078	1117.97	18.63277778	0.7961
67109	1118.48	18.64138889	0.7975
67139	1118.98	18.64972222	0.7985
67169	1119.48	18.65805556	0.7977
67199	1119.98	18.66638889	0.8033
67230	1120.5	18.675	0.8051
67260	1121	18.68333333	0.8024
67290	1121.5	18.69166667	0.7994
67321	1122.02	18.70027778	0.7996
67351	1122.52	18.70861111	0.8016
67381	1123.02	18.71694444	0.7959
67412	1123.53	18.72555556	0.8033
67442	1124.03	18.73388889	0.8015
67473	1124.55	18.7425	0.7961
67503	1125.05	18.75083333	0.8052
67533	1125.55	18.75916667	0.801
67564	1126.07	18.76777778	0.8012
67594	1126.57	18.77611111	0.7996
67624	1127.07	18.78444444	0.8014
67655	1127.58	18.79305556	0.7979
67685	1128.08	18.80138889	0.8015
67715	1128.58	18.80972222	0.8042
67746	1129.1	18.81833333	0.8033
67776	1129.6	18.82666667	0.8007
67806	1130.1	18.835	0.7978
67836	1130.6	18.84333333	0.8005
67867	1131.12	18.85194444	0.7952
67897	1131.62	18.86027778	0.8026
67927	1132.12	18.86861111	0.8025
67958	1132.63	18.87722222	0.7949
67988	1133.13	18.88555556	0.7995
68019	1133.65	18.89416667	0.8023
68049	1134.15	18.9025	0.803
68079	1134.65	18.91083333	0.7993
68109	1135.15	18.91916667	0.8001
68140	1135.67	18.92777778	0.8016
68170	1136.17	18.93611111	0.799
68201	1136.68	18.94472222	0.804
68231	1137.18	18.95305556	0.8012
68261	1137.68	18.96138889	0.8017
68291	1138.18	18.96972222	0.7996
68322	1138.7	18.97833333	0.7999
68352	1139.2	18.98666667	0.7974
68382	1139.7	18.995	0.8047
68413	1140.22	19.00361111	0.804
68443	1140.72	19.01194444	0.7941
68473	1141.22	19.02027778	0.7962
68504	1141.73	19.02888889	0.8007
68534	1142.23	19.03722222	0.8038
68564	1142.73	19.04555556	0.8015
68595	1143.25	19.05416667	0.7989
68625	1143.75	19.0625	0.8024
68655	1144.25	19.07083333	0.8003
68686	1144.77	19.07944444	0.7974
68716	1145.27	19.08777778	0.803
68746	1145.77	19.09611111	0.8039
68777	1146.28	19.10472222	0.7994
68807	1146.78	19.11305556	0.7966
68837	1147.28	19.12138889	0.7988
68868	1147.8	19.13	0.7993
68898	1148.3	19.13833333	0.8029
68928	1148.8	19.14666667	0.797
68958	1149.3	19.155	0.8018
68989	1149.82	19.16361111	0.7996
69019	1150.32	19.17194444	0.7977
69050	1150.83	19.18055556	0.8032
69081	1151.35	19.18916667	0.7993
69111	1151.85	19.1975	0.7996
69141	1152.35	19.20583333	0.7988
69172	1152.87	19.21444444	0.8024
69202	1153.37	19.22277778	0.8007
69232	1153.87	19.23111111	0.8008
69263	1154.38	19.23972222	0.801
69293	1154.88	19.24805556	0.8046
69323	1155.38	19.25638889	0.803
69354	1155.9	19.265	0.8011
69384	1156.4	19.27333333	0.799
69414	1156.9	19.28166667	0.7973
69444	1157.4	19.29	0.8016
69475	1157.92	19.29861111	0.7991
69505	1158.42	19.30694444	0.7968
69535	1158.92	19.31527778	0.8003
69566	1159.43	19.32388889	0.8002
69596	1159.93	19.33222222	0.8
69626	1160.43	19.34055556	0.795
69656	1160.93	19.34888889	0.8005
69687	1161.45	19.3575	0.8048
69717	1161.95	19.36583333	0.8018
69748	1162.47	19.37444444	0.8017
69778	1162.97	19.38277778	0.7995
69808	1163.47	19.39111111	0.8024
69839	1163.98	19.39972222	0.8029
69869	1164.48	19.40805556	0.8017
69900	1165	19.41666667	0.7966
69930	1165.5	19.425	0.8009
69960	1166	19.43333333	0.796
69991	1166.52	19.44194444	0.7959
70021	1167.02	19.45027778	0.801
70051	1167.52	19.45861111	0.8038
70082	1168.03	19.46722222	0.794
70112	1168.53	19.47555556	0.798
70142	1169.03	19.48388889	0.8014
70173	1169.55	19.4925	0.8019
70203	1170.05	19.50083333	0.8029
70234	1170.57	19.50944444	0.7984
70264	1171.07	19.51777778	0.7961
70294	1171.57	19.52611111	0.8059
70325	1172.08	19.53472222	0.8001
70355	1172.58	19.54305556	0.7926
70385	1173.08	19.55138889	0.8024
70415	1173.58	19.55972222	0.7954
70446	1174.1	19.56833333	0.8035
70476	1174.6	19.57666667	0.8012
70506	1175.1	19.585	0.8007
70537	1175.62	19.59361111	0.8007
70567	1176.12	19.60194444	0.7969
70598	1176.63	19.61055556	0.8075
70628	1177.13	19.61888889	0.7995
70659	1177.65	19.6275	0.8046
70689	1178.15	19.63583333	0.8011
70719	1178.65	19.64416667	0.7987
70749	1179.15	19.6525	0.7955
70780	1179.67	19.66111111	0.8009
70810	1180.17	19.66944444	0.7945
70841	1180.68	19.67805556	0.8019
70871	1181.18	19.68638889	0.7997
70901	1181.68	19.69472222	0.8026
70932	1182.2	19.70333333	0.798
70962	1182.7	19.71166667	0.8008
70992	1183.2	19.72	0.7998
71023	1183.72	19.72861111	0.8009
71053	1184.22	19.73694444	0.8019
71084	1184.73	19.74555556	0.8029
71114	1185.23	19.75388889	0.8045
71145	1185.75	19.7625	0.8013
71175	1186.25	19.77083333	0.805
71205	1186.75	19.77916667	0.7998
71236	1187.27	19.78777778	0.8011
71266	1187.77	19.79611111	0.797
71296	1188.27	19.80444444	0.799
71326	1188.77	19.81277778	0.796
71357	1189.28	19.82138889	0.8007
71387	1189.78	19.82972222	0.813
71418	1190.3	19.83833333	0.7985
71448	1190.8	19.84666667	0.8008
71478	1191.3	19.855	0.8029
71509	1191.82	19.86361111	0.7986
71539	1192.32	19.87194444	0.8029
71569	1192.82	19.88027778	0.8022
71600	1193.33	19.88888889	0.7983
71630	1193.83	19.89722222	0.8039
71660	1194.33	19.90555556	0.8007
71691	1194.85	19.91416667	0.8052
71721	1195.35	19.9225	0.7996
71751	1195.85	19.93083333	0.8008
71782	1196.37	19.93944444	0.7991
71812	1196.87	19.94777778	0.7996
71842	1197.37	19.95611111	0.7972
71873	1197.88	19.96472222	0.7999
71903	1198.38	19.97305556	0.7962
71933	1198.88	19.98138889	0.7994
71964	1199.4	19.99	0.8034
71994	1199.9	19.99833333	0.8004
72024	1200.4	20.00666667	0.796
72055	1200.92	20.01527778	0.7975
72085	1201.42	20.02361111	0.7994
72115	1201.92	20.03194444	0.7982
72146	1202.43	20.04055556	0.8057
72176	1202.93	20.04888889	0.8019
72206	1203.43	20.05722222	0.802
72237	1203.95	20.06583333	0.7961
72267	1204.45	20.07416667	0.8005
72297	1204.95	20.0825	0.7945
72327	1205.45	20.09083333	0.7995
72358	1205.97	20.09944444	0.7932
72388	1206.47	20.10777778	0.803
72418	1206.97	20.11611111	0.7985
72449	1207.48	20.12472222	0.8055
72479	1207.98	20.13305556	0.8004
72510	1208.5	20.14166667	0.7985
72540	1209	20.15	0.7999
72570	1209.5	20.15833333	0.8005
72600	1210	20.16666667	0.7995
72631	1210.52	20.17527778	0.7965
72661	1211.02	20.18361111	0.7945
72691	1211.52	20.19194444	0.7993
72722	1212.03	20.20055556	0.8028
72752	1212.53	20.20888889	0.7988
72782	1213.03	20.21722222	0.7986
72813	1213.55	20.22583333	0.8003
72843	1214.05	20.23416667	0.8042
72873	1214.55	20.2425	0.8003
72903	1215.05	20.25083333	0.8032
72934	1215.57	20.25944444	0.8005
72964	1216.07	20.26777778	0.8033
72994	1216.57	20.27611111	0.7973
73025	1217.08	20.28472222	0.8039
73055	1217.58	20.29305556	0.7967
73085	1218.08	20.30138889	0.7972
73116	1218.6	20.31	0.7993
73146	1219.1	20.31833333	0.7987
73177	1219.62	20.32694444	0.8015
73207	1220.12	20.33527778	0.8042
73237	1220.62	20.34361111	0.7991
73268	1221.13	20.35222222	0.8017
73298	1221.63	20.36055556	0.8025
73329	1222.15	20.36916667	0.7981
73359	1222.65	20.3775	0.8016
73389	1223.15	20.38583333	0.7974
73420	1223.67	20.39444444	0.806
73450	1224.17	20.40277778	0.7957
73481	1224.68	20.41138889	0.7958
73511	1225.18	20.41972222	0.7999
73541	1225.68	20.42805556	0.8043
73572	1226.2	20.43666667	0.8032
73602	1226.7	20.445	0.7913
73632	1227.2	20.45333333	0.7993
73663	1227.72	20.46194444	0.8057
73693	1228.22	20.47027778	0.8007
73724	1228.73	20.47888889	0.798
73754	1229.23	20.48722222	0.7993
73784	1229.73	20.49555556	0.8006
73815	1230.25	20.50416667	0.8014
73845	1230.75	20.5125	0.7974
73875	1231.25	20.52083333	0.7983
73906	1231.77	20.52944444	0.8019
73936	1232.27	20.53777778	0.7999
73966	1232.77	20.54611111	0.8011
73997	1233.28	20.55472222	0.8036
74027	1233.78	20.56305556	0.799
74058	1234.3	20.57166667	0.7988
74088	1234.8	20.58	0.7978
74118	1235.3	20.58833333	0.8031
74148	1235.8	20.59666667	0.7996
74179	1236.32	20.60527778	0.8008
74209	1236.82	20.61361111	0.7984
74240	1237.33	20.62222222	0.7993
74270	1237.83	20.63055556	0.8056
74300	1238.33	20.63888889	0.804
74330	1238.83	20.64722222	0.8015
74361	1239.35	20.65583333	0.7951
74391	1239.85	20.66416667	0.7993
74422	1240.37	20.67277778	0.8026
74452	1240.87	20.68111111	0.8005
74482	1241.37	20.68944444	0.8019
74513	1241.88	20.69805556	0.7984
74543	1242.38	20.70638889	0.7928
74574	1242.9	20.715	0.8024
74604	1243.4	20.72333333	0.7996
74635	1243.92	20.73194444	0.7962
74665	1244.42	20.74027778	0.798
74695	1244.92	20.74861111	0.8004
74726	1245.43	20.75722222	0.8015
74756	1245.93	20.76555556	0.8011
74786	1246.43	20.77388889	0.7975
74816	1246.93	20.78222222	0.8024
74847	1247.45	20.79083333	0.7996
74877	1247.95	20.79916667	0.7995
74907	1248.45	20.8075	0.7968
74938	1248.97	20.81611111	0.8022
74968	1249.47	20.82444444	0.8018
74998	1249.97	20.83277778	0.7994
75029	1250.48	20.84138889	0.8
75059	1250.98	20.84972222	0.8029
75090	1251.5	20.85833333	0.8016
75120	1252	20.86666667	0.8025
75150	1252.5	20.875	0.7962
75181	1253.02	20.88361111	0.8009
75211	1253.52	20.89194444	0.7982
75241	1254.02	20.90027778	0.8029
75272	1254.53	20.90888889	0.802
75302	1255.03	20.91722222	0.8
75332	1255.53	20.92555556	0.7957
75363	1256.05	20.93416667	0.8001
75393	1256.55	20.9425	0.7991
75423	1257.05	20.95083333	0.8023
75454	1257.57	20.95944444	0.7969
75484	1258.07	20.96777778	0.8023
75515	1258.58	20.97638889	0.7991
75545	1259.08	20.98472222	0.8047
75576	1259.6	20.99333333	0.7979
75606	1260.1	21.00166667	0.8037
75636	1260.6	21.01	0.7993
75666	1261.1	21.01833333	0.804
75697	1261.62	21.02694444	0.8029
75727	1262.12	21.03527778	0.8016
75757	1262.62	21.04361111	0.8009
75788	1263.13	21.05222222	0.8019
75818	1263.63	21.06055556	0.7958
75848	1264.13	21.06888889	0.795
75879	1264.65	21.0775	0.7954
75909	1265.15	21.08583333	0.804
75939	1265.65	21.09416667	0.8046
75970	1266.17	21.10277778	0.8066
76000	1266.67	21.11111111	0.7996
76031	1267.18	21.11972222	0.8022
76061	1267.68	21.12805556	0.8006
76091	1268.18	21.13638889	0.7983
76122	1268.7	21.145	0.7953
76152	1269.2	21.15333333	0.802
76183	1269.72	21.16194444	0.7986
76213	1270.22	21.17027778	0.7973
76244	1270.73	21.17888889	0.7919
76274	1271.23	21.18722222	0.7968
76304	1271.73	21.19555556	0.7988
76334	1272.23	21.20388889	0.8012
76365	1272.75	21.2125	0.8012
76395	1273.25	21.22083333	0.7955
76425	1273.75	21.22916667	0.801
76456	1274.27	21.23777778	0.7978
76486	1274.77	21.24611111	0.799
76516	1275.27	21.25444444	0.8021
76547	1275.78	21.26305556	0.8025
76577	1276.28	21.27138889	0.8022
76607	1276.78	21.27972222	0.8
76638	1277.3	21.28833333	0.7997
76668	1277.8	21.29666667	0.7994
76698	1278.3	21.305	0.8009
76729	1278.82	21.31361111	0.7976
76759	1279.32	21.32194444	0.7979
76789	1279.82	21.33027778	0.803
76820	1280.33	21.33888889	0.7996
76850	1280.83	21.34722222	0.7988
76880	1281.33	21.35555556	0.8004
76911	1281.85	21.36416667	0.7968
76941	1282.35	21.3725	0.8055
76971	1282.85	21.38083333	0.8038
77002	1283.37	21.38944444	0.8038
77032	1283.87	21.39777778	0.7988
77062	1284.37	21.40611111	0.8005
77093	1284.88	21.41472222	0.7934
77123	1285.38	21.42305556	0.8027
77153	1285.88	21.43138889	0.804
77184	1286.4	21.44	0.798
77214	1286.9	21.44833333	0.8006
77245	1287.42	21.45694444	0.8023
77275	1287.92	21.46527778	0.8
77305	1288.42	21.47361111	0.7996
77336	1288.93	21.48222222	0.7998
77366	1289.43	21.49055556	0.8029
77396	1289.93	21.49888889	0.8008
77427	1290.45	21.5075	0.7981
77457	1290.95	21.51583333	0.8002
77487	1291.45	21.52416667	0.8011
77518	1291.97	21.53277778	0.801
77548	1292.47	21.54111111	0.799
77579	1292.98	21.54972222	0.8053
77609	1293.48	21.55805556	0.8005
77640	1294	21.56666667	0.8022
77670	1294.5	21.575	0.802
77700	1295	21.58333333	0.802
77731	1295.52	21.59194444	0.7997
77761	1296.02	21.60027778	0.8004
77791	1296.52	21.60861111	0.7957
77822	1297.03	21.61722222	0.7977
77852	1297.53	21.62555556	0.7974
77883	1298.05	21.63416667	0.802
77913	1298.55	21.6425	0.7973
77944	1299.07	21.65111111	0.8014
77974	1299.57	21.65944444	0.8029
78005	1300.08	21.66805556	0.7995
78035	1300.58	21.67638889	0.8017
78066	1301.1	21.685	0.8004
78096	1301.6	21.69333333	0.8026
78126	1302.1	21.70166667	0.8057
78157	1302.62	21.71027778	0.8011
78187	1303.12	21.71861111	0.801
78217	1303.62	21.72694444	0.8042
78248	1304.13	21.73555556	0.7981
78278	1304.63	21.74388889	0.7986
78308	1305.13	21.75222222	0.7984
78339	1305.65	21.76083333	0.7976
78369	1306.15	21.76916667	0.7991
78399	1306.65	21.7775	0.7968
78430	1307.17	21.78611111	0.8009
78460	1307.67	21.79444444	0.8004
78491	1308.18	21.80305556	0.8023
78521	1308.68	21.81138889	0.8012
78551	1309.18	21.81972222	0.7985
78582	1309.7	21.82833333	0.805
78612	1310.2	21.83666667	0.7975
78642	1310.7	21.845	0.8004
78672	1311.2	21.85333333	0.8029
78703	1311.72	21.86194444	0.7969
78733	1312.22	21.87027778	0.7976
78763	1312.72	21.87861111	0.8033
78794	1313.23	21.88722222	0.7979
78824	1313.73	21.89555556	0.7935
78854	1314.23	21.90388889	0.8016
78884	1314.73	21.91222222	0.8015
78915	1315.25	21.92083333	0.803
78945	1315.75	21.92916667	0.8017
78975	1316.25	21.9375	0.7967
79006	1316.77	21.94611111	0.8004
79036	1317.27	21.95444444	0.7997
79066	1317.77	21.96277778	0.8006
79096	1318.27	21.97111111	0.8001
79127	1318.78	21.97972222	0.7955
79157	1319.28	21.98805556	0.7934
79187	1319.78	21.99638889	0.8025
79218	1320.3	22.005	0.8065
79248	1320.8	22.01333333	0.7998
79278	1321.3	22.02166667	0.8008
79308	1321.8	22.03	0.7979
79339	1322.32	22.03861111	0.8013
79369	1322.82	22.04694444	0.7996
79400	1323.33	22.05555556	0.8016
79430	1323.83	22.06388889	0.8019
79460	1324.33	22.07222222	0.7985
79491	1324.85	22.08083333	0.7968
79521	1325.35	22.08916667	0.7987
79551	1325.85	22.0975	0.7964
79581	1326.35	22.10583333	0.8056
79612	1326.87	22.11444444	0.7983
79642	1327.37	22.12277778	0.8002
79673	1327.88	22.13138889	0.806
79703	1328.38	22.13972222	0.8003
79733	1328.88	22.14805556	0.7988
79763	1329.38	22.15638889	0.8006
79794	1329.9	22.165	0.802
79824	1330.4	22.17333333	0.7953
79855	1330.92	22.18194444	0.7959
79885	1331.42	22.19027778	0.799
79915	1331.92	22.19861111	0.7956
79945	1332.42	22.20694444	0.8047
79976	1332.93	22.21555556	0.7998
80006	1333.43	22.22388889	0.8082
80036	1333.93	22.23222222	0.7971
80067	1334.45	22.24083333	0.798
80097	1334.95	22.24916667	0.7957
80127	1335.45	22.2575	0.8045
80158	1335.97	22.26611111	0.7978
80188	1336.47	22.27444444	0.8016
80219	1336.98	22.28305556	0.8013
80249	1337.48	22.29138889	0.8016
80279	1337.98	22.29972222	0.8012
80310	1338.5	22.30833333	0.8008
80340	1339	22.31666667	0.8006
80371	1339.52	22.32527778	0.797
80401	1340.02	22.33361111	0.8034
80431	1340.52	22.34194444	0.7989
80462	1341.03	22.35055556	0.8024
80492	1341.53	22.35888889	0.8042
80522	1342.03	22.36722222	0.8009
80553	1342.55	22.37583333	0.7986
80583	1343.05	22.38416667	0.801
80614	1343.57	22.39277778	0.7961
80644	1344.07	22.40111111	0.8029
80674	1344.57	22.40944444	0.8009
80705	1345.08	22.41805556	0.7988
80735	1345.58	22.42638889	0.8019
80765	1346.08	22.43472222	0.7984
80796	1346.6	22.44333333	0.798
80826	1347.1	22.45166667	0.7989
80857	1347.62	22.46027778	0.7986
80887	1348.12	22.46861111	0.8022
80917	1348.62	22.47694444	0.7997
80947	1349.12	22.48527778	0.8027
80978	1349.63	22.49388889	0.7973
81008	1350.13	22.50222222	0.8039
81039	1350.65	22.51083333	0.7998
81069	1351.15	22.51916667	0.7962
81099	1351.65	22.5275	0.8072
81129	1352.15	22.53583333	0.797
81160	1352.67	22.54444444	0.7976
81190	1353.17	22.55277778	0.7971
81220	1353.67	22.56111111	0.8014
81251	1354.18	22.56972222	0.8013
81281	1354.68	22.57805556	0.7998
81311	1355.18	22.58638889	0.8004
81342	1355.7	22.595	0.799
81372	1356.2	22.60333333	0.7957
81403	1356.72	22.61194444	0.8013
81433	1357.22	22.62027778	0.8013
81463	1357.72	22.62861111	0.7974
81494	1358.23	22.63722222	0.7981
81524	1358.73	22.64555556	0.8016
81554	1359.23	22.65388889	0.7997
81585	1359.75	22.6625	0.805
81615	1360.25	22.67083333	0.8007
81646	1360.77	22.67944444	0.7974
81676	1361.27	22.68777778	0.8045
81706	1361.77	22.69611111	0.8017
81737	1362.28	22.70472222	0.794
81767	1362.78	22.71305556	0.7987
81797	1363.28	22.72138889	0.8024
81828	1363.8	22.73	0.8012
81858	1364.3	22.73833333	0.7989
81888	1364.8	22.74666667	0.803
81919	1365.32	22.75527778	0.7985
81949	1365.82	22.76361111	0.7981
81979	1366.32	22.77194444	0.8031
82010	1366.83	22.78055556	0.7974
82040	1367.33	22.78888889	0.8023
82070	1367.83	22.79722222	0.797
82101	1368.35	22.80583333	0.8037
82131	1368.85	22.81416667	0.8018
82161	1369.35	22.8225	0.801
82191	1369.85	22.83083333	0.7965
82222	1370.37	22.83944444	0.8007
82252	1370.87	22.84777778	0.8065
82282	1371.37	22.85611111	0.7948
82313	1371.88	22.86472222	0.8001
82343	1372.38	22.87305556	0.7989
82373	1372.88	22.88138889	0.8
82403	1373.38	22.88972222	0.8004
82434	1373.9	22.89833333	0.8067
82464	1374.4	22.90666667	0.7989
82494	1374.9	22.915	0.7994
82525	1375.42	22.92361111	0.802
82555	1375.92	22.93194444	0.7992
82585	1376.42	22.94027778	0.803
82616	1376.93	22.94888889	0.7976
82646	1377.43	22.95722222	0.8008
82676	1377.93	22.96555556	0.7999
82706	1378.43	22.97388889	0.8017
82737	1378.95	22.9825	0.7997
82767	1379.45	22.99083333	0.7989
82797	1379.95	22.99916667	0.8004
82828	1380.47	23.00777778	0.7989
82858	1380.97	23.01611111	0.7956
82888	1381.47	23.02444444	0.8077
82918	1381.97	23.03277778	0.7996
82949	1382.48	23.04138889	0.8031
82979	1382.98	23.04972222	0.7974
83009	1383.48	23.05805556	0.8002
83039	1383.98	23.06638889	0.8011
83070	1384.5	23.075	0.7988
83100	1385	23.08333333	0.8017
83130	1385.5	23.09166667	0.8051
83161	1386.02	23.10027778	0.8019
83191	1386.52	23.10861111	0.8006
83221	1387.02	23.11694444	0.7947
83252	1387.53	23.12555556	0.8065
83282	1388.03	23.13388889	0.7993
83312	1388.53	23.14222222	0.7979
83342	1389.03	23.15055556	0.8005
83373	1389.55	23.15916667	0.8022
83403	1390.05	23.1675	0.8019
83434	1390.57	23.17611111	0.7955
83464	1391.07	23.18444444	0.8038
83495	1391.58	23.19305556	0.7972
83525	1392.08	23.20138889	0.8005
83555	1392.58	23.20972222	0.8007
83586	1393.1	23.21833333	0.7936
83616	1393.6	23.22666667	0.8004
83646	1394.1	23.235	0.8043
83677	1394.62	23.24361111	0.8043
83708	1395.13	23.25222222	0.8003
83738	1395.63	23.26055556	0.798
83769	1396.15	23.26916667	0.7981
83799	1396.65	23.2775	0.807
83830	1397.17	23.28611111	0.7993
