sec	min	hour	od
79877	1331.28	22.18805556	0.8019
79908	1331.8	22.19666667	0.7947
79938	1332.3	22.205	0.8018
79968	1332.8	22.21333333	0.7962
79998	1333.3	22.22166667	0.8051
80029	1333.82	22.23027778	0.8014
80059	1334.32	22.23861111	0.7999
80089	1334.82	22.24694444	0.7934
80120	1335.33	22.25555556	0.8052
80150	1335.83	22.26388889	0.7978
80180	1336.33	22.27222222	0.8026
80210	1336.83	22.28055556	0.8015
80241	1337.35	22.28916667	0.8006
80271	1337.85	22.2975	1.3467
80304	1338.4	22.30666667	0.7193
80334	1338.9	22.315	0.7186
80364	1339.4	22.32333333	0.7205
80394	1339.9	22.33166667	0.7294
80424	1340.4	22.34	0.7336
80454	1340.9	22.34833333	0.738
80484	1341.4	22.35666667	0.7456
80514	1341.9	22.365	0.7562
80544	1342.4	22.37333333	0.7554
80574	1342.9	22.38166667	0.7586
80604	1343.4	22.39	0.7637
80634	1343.9	22.39833333	0.7693
80664	1344.4	22.40666667	0.7715
80694	1344.9	22.415	0.7703
80724	1345.4	22.42333333	0.7789
80754	1345.9	22.43166667	0.7827
80784	1346.4	22.44	0.7887
80815	1346.92	22.44861111	0.7888
80845	1347.42	22.45694444	0.7915
80875	1347.92	22.46527778	0.7909
80905	1348.42	22.47361111	0.7997
80935	1348.92	22.48194444	0.7914
80965	1349.42	22.49027778	0.7998
80995	1349.92	22.49861111	0.8015
81026	1350.43	22.50722222	0.7952
81056	1350.93	22.51555556	0.7974
81086	1351.43	22.52388889	0.8044
81116	1351.93	22.53222222	0.7978
81146	1352.43	22.54055556	0.7999
81177	1352.95	22.54916667	0.8045
81207	1353.45	22.5575	0.7985
81237	1353.95	22.56583333	0.798
81267	1354.45	22.57416667	0.8
81297	1354.95	22.5825	0.8004
81328	1355.47	22.59111111	0.8028
81358	1355.97	22.59944444	0.8069
81388	1356.47	22.60777778	0.7978
81418	1356.97	22.61611111	0.8024
81449	1357.48	22.62472222	0.803
81479	1357.98	22.63305556	0.8012
81509	1358.48	22.64138889	0.8049
81539	1358.98	22.64972222	0.8088
81570	1359.5	22.65833333	0.7997
81600	1360	22.66666667	0.803
81630	1360.5	22.675	0.8044
81660	1361	22.68333333	0.8033
81691	1361.52	22.69194444	0.8034
81721	1362.02	22.70027778	0.8118
81751	1362.52	22.70861111	0.802
81781	1363.02	22.71694444	0.8055
81812	1363.53	22.72555556	0.8015
81842	1364.03	22.73388889	0.8051
81872	1364.53	22.74222222	0.8047
81902	1365.03	22.75055556	0.809
81933	1365.55	22.75916667	0.8007
81963	1366.05	22.7675	0.8146
81993	1366.55	22.77583333	0.7978
82024	1367.07	22.78444444	0.8114
82054	1367.57	22.79277778	0.8039
82084	1368.07	22.80111111	0.8073
82114	1368.57	22.80944444	0.7958
82145	1369.08	22.81805556	0.8084
82176	1369.6	22.82666667	0.8072
82206	1370.1	22.835	0.8053
82236	1370.6	22.84333333	0.7967
82266	1371.1	22.85166667	0.806
82297	1371.62	22.86027778	0.8075
82327	1372.12	22.86861111	0.7967
82357	1372.62	22.87694444	0.8076
82388	1373.13	22.88555556	0.805
82418	1373.63	22.89388889	0.8032
82448	1374.13	22.90222222	0.8038
82478	1374.63	22.91055556	0.8035
82509	1375.15	22.91916667	0.8078
82539	1375.65	22.9275	0.8049
82569	1376.15	22.93583333	0.8039
82600	1376.67	22.94444444	0.8001
82630	1377.17	22.95277778	0.8077
82660	1377.67	22.96111111	0.8001
82690	1378.17	22.96944444	0.8038
82721	1378.68	22.97805556	0.8061
82751	1379.18	22.98638889	0.8013
82781	1379.68	22.99472222	0.8031
82812	1380.2	23.00333333	0.8048
82842	1380.7	23.01166667	0.8017
82872	1381.2	23.02	0.8067
82903	1381.72	23.02861111	0.7986
82933	1382.22	23.03694444	0.8
82963	1382.72	23.04527778	0.8105
82993	1383.22	23.05361111	0.7986
83024	1383.73	23.06222222	0.7949
83054	1384.23	23.07055556	0.8032
83084	1384.73	23.07888889	0.8028
83114	1385.23	23.08722222	0.8086
83145	1385.75	23.09583333	0.8058
83175	1386.25	23.10416667	0.8011
83205	1386.75	23.1125	0.7988
83236	1387.27	23.12111111	0.8047
83266	1387.77	23.12944444	0.8044
83296	1388.27	23.13777778	0.8019
83327	1388.78	23.14638889	0.8028
83357	1389.28	23.15472222	0.8003
83387	1389.78	23.16305556	0.8039
83417	1390.28	23.17138889	0.8023
83448	1390.8	23.18	0.808
83478	1391.3	23.18833333	0.796
83508	1391.8	23.19666667	0.7984
83539	1392.32	23.20527778	0.803
83569	1392.82	23.21361111	0.7949
83599	1393.32	23.22194444	0.806
83629	1393.82	23.23027778	0.8029
83660	1394.33	23.23888889	0.7982
83690	1394.83	23.24722222	0.8063
83720	1395.33	23.25555556	0.7994
83751	1395.85	23.26416667	0.8029
83781	1396.35	23.2725	0.8039
83811	1396.85	23.28083333	0.8086
83842	1397.37	23.28944444	0.7993
83872	1397.87	23.29777778	0.796
83902	1398.37	23.30611111	0.7992
83932	1398.87	23.31444444	0.802
83963	1399.38	23.32305556	0.8028
83993	1399.88	23.33138889	0.8046
84023	1400.38	23.33972222	0.7978
84054	1400.9	23.34833333	0.8033
84084	1401.4	23.35666667	0.8011
84114	1401.9	23.365	0.7942
84144	1402.4	23.37333333	0.7985
84175	1402.92	23.38194444	0.7993
84205	1403.42	23.39027778	0.8058
84235	1403.92	23.39861111	0.7999
84265	1404.42	23.40694444	0.7972
84296	1404.93	23.41555556	0.8079
84326	1405.43	23.42388889	0.7984
84356	1405.93	23.43222222	0.7914
84387	1406.45	23.44083333	0.8
84417	1406.95	23.44916667	0.8004
84447	1407.45	23.4575	0.8085
84477	1407.95	23.46583333	0.7973
84508	1408.47	23.47444444	0.8021
84538	1408.97	23.48277778	0.799
84568	1409.47	23.49111111	0.797
84598	1409.97	23.49944444	0.8014
84629	1410.48	23.50805556	0.8043
84659	1410.98	23.51638889	0.8068
84689	1411.48	23.52472222	0.7948
84720	1412	23.53333333	0.792
84750	1412.5	23.54166667	0.8063
84780	1413	23.55	0.7977
84811	1413.52	23.55861111	0.8042
84841	1414.02	23.56694444	0.7967
84872	1414.53	23.57555556	0.8044
84902	1415.03	23.58388889	0.7974
84932	1415.53	23.59222222	0.7981
84963	1416.05	23.60083333	0.8055
84993	1416.55	23.60916667	0.7998
85023	1417.05	23.6175	0.7981
85053	1417.55	23.62583333	0.7992
85084	1418.07	23.63444444	0.7957
85114	1418.57	23.64277778	0.8018
85144	1419.07	23.65111111	0.8045
85175	1419.58	23.65972222	0.7981
85205	1420.08	23.66805556	0.7949
85235	1420.58	23.67638889	0.797
85265	1421.08	23.68472222	0.7999
85296	1421.6	23.69333333	0.8012
85326	1422.1	23.70166667	0.8014
85356	1422.6	23.71	0.8005
85386	1423.1	23.71833333	0.7995
85417	1423.62	23.72694444	0.8048
85447	1424.12	23.73527778	0.8
85477	1424.62	23.74361111	0.8003
85508	1425.13	23.75222222	0.8035
85538	1425.63	23.76055556	0.7937
85568	1426.13	23.76888889	0.8036
85598	1426.63	23.77722222	0.794
85629	1427.15	23.78583333	0.799
85659	1427.65	23.79416667	0.8061
85689	1428.15	23.8025	0.7949
85719	1428.65	23.81083333	0.8014
85750	1429.17	23.81944444	0.7988
85780	1429.67	23.82777778	0.8008
85810	1430.17	23.83611111	0.7967
85841	1430.68	23.84472222	0.8008
85871	1431.18	23.85305556	0.8079
85901	1431.68	23.86138889	0.7918
85931	1432.18	23.86972222	0.8036
85962	1432.7	23.87833333	0.8027
85992	1433.2	23.88666667	0.8026
86022	1433.7	23.895	0.7921
86052	1434.2	23.90333333	0.8016
86083	1434.72	23.91194444	0.8013
86113	1435.22	23.92027778	0.7989
86143	1435.72	23.92861111	0.8086
86174	1436.23	23.93722222	0.8022
86204	1436.73	23.94555556	0.7947
86234	1437.23	23.95388889	0.7975
86264	1437.73	23.96222222	0.8007
86295	1438.25	23.97083333	0.8017
86326	1438.77	23.97944444	0.7982
86356	1439.27	23.98777778	0.8041
86386	1439.77	23.99611111	0.801
86417	1440.28	24.00472222	0.7967
86447	1440.78	24.01305556	0.8033
86477	1441.28	24.02138889	0.8017
86507	1441.78	24.02972222	0.8038
86538	1442.3	24.03833333	0.7973
86568	1442.8	24.04666667	0.7977
86598	1443.3	24.055	0.8014
86628	1443.8	24.06333333	0.7981
86659	1444.32	24.07194444	0.8005
86689	1444.82	24.08027778	0.7963
86719	1445.32	24.08861111	0.8054
86750	1445.83	24.09722222	0.7962
86780	1446.33	24.10555556	0.798
86810	1446.83	24.11388889	0.7939
86840	1447.33	24.12222222	0.8111
87391	1456.52	24.27527778	0.2766
87421	1457.02	24.28361111	0.2822
87451	1457.52	24.29194444	0.2886
87481	1458.02	24.30027778	0.2874
87512	1458.53	24.30888889	0.2922
87542	1459.03	24.31722222	0.2925
87573	1459.55	24.32583333	0.2911
87603	1460.05	24.33416667	0.2959
87634	1460.57	24.34277778	0.2938
87664	1461.07	24.35111111	0.2931
87694	1461.57	24.35944444	0.2896
87724	1462.07	24.36777778	0.2908
87754	1462.57	24.37611111	0.2917
87784	1463.07	24.38444444	0.2901
87814	1463.57	24.39277778	0.294
87844	1464.07	24.40111111	0.2923
87874	1464.57	24.40944444	0.294
87904	1465.07	24.41777778	0.2985
87934	1465.57	24.42611111	0.295
87964	1466.07	24.43444444	0.2988
87994	1466.57	24.44277778	0.2973
88025	1467.08	24.45138889	0.3025
88055	1467.58	24.45972222	0.3029
88085	1468.08	24.46805556	0.3043
88115	1468.58	24.47638889	0.3053
88145	1469.08	24.48472222	0.3058
88175	1469.58	24.49305556	0.3105
88205	1470.08	24.50138889	0.3077
88235	1470.58	24.50972222	0.3104
88265	1471.08	24.51805556	0.3143
88295	1471.58	24.52638889	0.3138
88325	1472.08	24.53472222	0.318
88355	1472.58	24.54305556	0.3233
88385	1473.08	24.55138889	0.3213
88415	1473.58	24.55972222	0.3251
88445	1474.08	24.56805556	0.3284
88475	1474.58	24.57638889	0.3299
88506	1475.1	24.585	0.3321
88536	1475.6	24.59333333	0.3359
88566	1476.1	24.60166667	0.337
88596	1476.6	24.61	0.3437
88626	1477.1	24.61833333	0.3458
88656	1477.6	24.62666667	0.3482
88686	1478.1	24.635	0.3503
88716	1478.6	24.64333333	0.3546
88746	1479.1	24.65166667	0.3588
88776	1479.6	24.66	0.3611
88806	1480.1	24.66833333	0.3655
88836	1480.6	24.67666667	0.3673
88866	1481.1	24.685	0.3731
88896	1481.6	24.69333333	0.3738
88926	1482.1	24.70166667	0.3771
88957	1482.62	24.71027778	0.3829
88987	1483.12	24.71861111	0.3857
89017	1483.62	24.72694444	0.3875
89047	1484.12	24.73527778	0.3944
89077	1484.62	24.74361111	0.395
89107	1485.12	24.75194444	0.4011
89137	1485.62	24.76027778	0.4036
89167	1486.12	24.76861111	0.4035
89197	1486.62	24.77694444	0.4107
89227	1487.12	24.78527778	0.4149
89257	1487.62	24.79361111	0.4163
89287	1488.12	24.80194444	0.4241
89317	1488.62	24.81027778	0.4262
89347	1489.12	24.81861111	0.4304
89377	1489.62	24.82694444	0.4327
89407	1490.12	24.83527778	0.4362
89437	1490.62	24.84361111	0.4418
89468	1491.13	24.85222222	0.4454
89498	1491.63	24.86055556	0.4472
89528	1492.13	24.86888889	0.4543
89558	1492.63	24.87722222	0.4558
89588	1493.13	24.88555556	0.4596
89618	1493.63	24.89388889	0.4651
89648	1494.13	24.90222222	0.4681
89678	1494.63	24.91055556	0.4715
89708	1495.13	24.91888889	0.4747
89738	1495.63	24.92722222	0.483
89768	1496.13	24.93555556	0.4899
89798	1496.63	24.94388889	0.4923
89828	1497.13	24.95222222	0.4944
89858	1497.63	24.96055556	0.4959
89888	1498.13	24.96888889	0.5017
89918	1498.63	24.97722222	0.5062
89948	1499.13	24.98555556	0.5093
89979	1499.65	24.99416667	0.5153
90009	1500.15	25.0025	0.5195
90039	1500.65	25.01083333	0.53
90069	1501.15	25.01916667	0.527
90099	1501.65	25.0275	0.5298
90129	1502.15	25.03583333	0.5367
90159	1502.65	25.04416667	0.5381
90189	1503.15	25.0525	0.5443
90219	1503.65	25.06083333	0.5478
90249	1504.15	25.06916667	0.5496
90279	1504.65	25.0775	0.5605
90309	1505.15	25.08583333	0.5626
90339	1505.65	25.09416667	0.5691
90369	1506.15	25.1025	0.5697
90399	1506.65	25.11083333	0.5754
90430	1507.17	25.11944444	0.5785
90460	1507.67	25.12777778	0.5812
90490	1508.17	25.13611111	0.5841
90520	1508.67	25.14444444	0.5881
90550	1509.17	25.15277778	0.5927
90580	1509.67	25.16111111	0.5982
90610	1510.17	25.16944444	0.603
90640	1510.67	25.17777778	0.5993
90670	1511.17	25.18611111	0.6046
90700	1511.67	25.19444444	0.6097
90730	1512.17	25.20277778	0.6122
90760	1512.67	25.21111111	0.6155
90790	1513.17	25.21944444	0.6214
90820	1513.67	25.22777778	0.6228
90850	1514.17	25.23611111	0.6241
90880	1514.67	25.24444444	0.6288
90911	1515.18	25.25305556	0.6333
90941	1515.68	25.26138889	0.6355
90971	1516.18	25.26972222	0.6405
91001	1516.68	25.27805556	0.6454
91031	1517.18	25.28638889	0.643
91061	1517.68	25.29472222	0.6478
91091	1518.18	25.30305556	0.6531
91121	1518.68	25.31138889	0.6584
91151	1519.18	25.31972222	0.6576
91181	1519.68	25.32805556	0.6557
91211	1520.18	25.33638889	0.6632
91241	1520.68	25.34472222	0.6629
91271	1521.18	25.35305556	0.6648
91301	1521.68	25.36138889	0.6686
91331	1522.18	25.36972222	0.6732
91361	1522.68	25.37805556	0.6708
91391	1523.18	25.38638889	0.676
91421	1523.68	25.39472222	0.6814
91452	1524.2	25.40333333	0.6833
91482	1524.7	25.41166667	0.6827
91512	1525.2	25.42	0.6804
91542	1525.7	25.42833333	0.6879
91572	1526.2	25.43666667	0.6869
91602	1526.7	25.445	0.6927
91632	1527.2	25.45333333	0.6908
91662	1527.7	25.46166667	0.6975
91692	1528.2	25.47	0.6972
91722	1528.7	25.47833333	0.7047
91752	1529.2	25.48666667	0.7001
91782	1529.7	25.495	0.7012
91813	1530.22	25.50361111	0.7042
91843	1530.72	25.51194444	0.7074
91873	1531.22	25.52027778	0.7077
91903	1531.72	25.52861111	0.7129
91933	1532.22	25.53694444	0.7122
91963	1532.72	25.54527778	0.7175
91993	1533.22	25.55361111	0.7204
92023	1533.72	25.56194444	0.7191
92053	1534.22	25.57027778	0.7225
92083	1534.72	25.57861111	0.7187
92113	1535.22	25.58694444	0.7282
92144	1535.73	25.59555556	0.7313
92174	1536.23	25.60388889	0.7333
92204	1536.73	25.61222222	0.7338
92234	1537.23	25.62055556	0.7322
92264	1537.73	25.62888889	0.7412
92294	1538.23	25.63722222	0.7479
92324	1538.73	25.64555556	0.7462
92354	1539.23	25.65388889	0.7472
92384	1539.73	25.66222222	0.751
92414	1540.23	25.67055556	0.7489
92444	1540.73	25.67888889	0.7583
92474	1541.23	25.68722222	0.7566
92504	1541.73	25.69555556	0.7637
92534	1542.23	25.70388889	0.7584
92564	1542.73	25.71222222	0.7646
92594	1543.23	25.72055556	0.767
92624	1543.73	25.72888889	0.7701
92654	1544.23	25.73722222	0.7708
92685	1544.75	25.74583333	0.7754
92715	1545.25	25.75416667	0.7783
92745	1545.75	25.7625	0.7826
92775	1546.25	25.77083333	0.7832
92805	1546.75	25.77916667	0.7817
92835	1547.25	25.7875	0.7859
92865	1547.75	25.79583333	0.7872
92895	1548.25	25.80416667	0.7908
92926	1548.77	25.81277778	0.7946
92956	1549.27	25.82111111	0.794
92986	1549.77	25.82944444	0.8004
93016	1550.27	25.83777778	0.8051
93046	1550.77	25.84611111	0.8075
93076	1551.27	25.85444444	0.8107
93107	1551.78	25.86305556	0.813
93137	1552.28	25.87138889	0.8078
93167	1552.78	25.87972222	0.8106
93197	1553.28	25.88805556	0.8088
93228	1553.8	25.89666667	0.817
93259	1554.32	25.90527778	0.811
93289	1554.82	25.91361111	0.8105
93319	1555.32	25.92194444	0.8176
93349	1555.82	25.93027778	0.8146
93380	1556.33	25.93888889	0.8092
93410	1556.83	25.94722222	0.8104
93440	1557.33	25.95555556	0.8206
93471	1557.85	25.96416667	0.8157
93501	1558.35	25.9725	0.8198
93531	1558.85	25.98083333	0.8135
93562	1559.37	25.98944444	0.8132
93592	1559.87	25.99777778	0.8218
93623	1560.38	26.00638889	0.8056
93653	1560.88	26.01472222	0.8141
93683	1561.38	26.02305556	0.8149
93714	1561.9	26.03166667	0.8128
93744	1562.4	26.04	0.8114
93774	1562.9	26.04833333	0.8126
93805	1563.42	26.05694444	0.8128
93835	1563.92	26.06527778	0.8147
93865	1564.42	26.07361111	0.8171
93896	1564.93	26.08222222	0.8125
93926	1565.43	26.09055556	0.8109
93957	1565.95	26.09916667	0.8093
93987	1566.45	26.1075	0.8176
94018	1566.97	26.11611111	0.81
94048	1567.47	26.12444444	0.8075
94078	1567.97	26.13277778	0.81
94109	1568.48	26.14138889	0.813
94139	1568.98	26.14972222	0.8038
94169	1569.48	26.15805556	0.815
94200	1570	26.16666667	0.8103
94230	1570.5	26.175	0.8105
94260	1571	26.18333333	0.8086
94291	1571.52	26.19194444	0.8153
94321	1572.02	26.20027778	0.8034
94351	1572.52	26.20861111	0.8034
94381	1573.02	26.21694444	0.807
94412	1573.53	26.22555556	0.8197
94442	1574.03	26.23388889	0.8056
94472	1574.53	26.24222222	0.8087
94503	1575.05	26.25083333	0.8035
94533	1575.55	26.25916667	0.8068
94563	1576.05	26.2675	0.8115
94593	1576.55	26.27583333	0.8124
94624	1577.07	26.28444444	0.8071
94654	1577.57	26.29277778	0.8082
94684	1578.07	26.30111111	0.8032
94715	1578.58	26.30972222	0.8118
94745	1579.08	26.31805556	0.8097
94775	1579.58	26.32638889	0.8057
94806	1580.1	26.335	0.8085
94836	1580.6	26.34333333	0.8038
94866	1581.1	26.35166667	0.8002
94896	1581.6	26.36	0.8104
94927	1582.12	26.36861111	0.8036
94957	1582.62	26.37694444	0.8056
94987	1583.12	26.38527778	0.8067
95017	1583.62	26.39361111	0.8044
95048	1584.13	26.40222222	0.8069
95078	1584.63	26.41055556	0.8109
95108	1585.13	26.41888889	0.8007
95139	1585.65	26.4275	0.804
95169	1586.15	26.43583333	0.812
95199	1586.65	26.44416667	0.7998
95230	1587.17	26.45277778	0.81
95260	1587.67	26.46111111	0.806
95290	1588.17	26.46944444	0.8051
95321	1588.68	26.47805556	0.8052
95351	1589.18	26.48638889	0.8031
95381	1589.68	26.49472222	0.8028
95411	1590.18	26.50305556	0.8038
95442	1590.7	26.51166667	0.8038
95472	1591.2	26.52	0.8096
95502	1591.7	26.52833333	0.8043
95533	1592.22	26.53694444	0.8039
95563	1592.72	26.54527778	0.7954
95593	1593.22	26.55361111	0.8038
95623	1593.72	26.56194444	0.8052
95654	1594.23	26.57055556	0.802
95684	1594.73	26.57888889	0.804
95714	1595.23	26.58722222	0.8015
95745	1595.75	26.59583333	0.801
95775	1596.25	26.60416667	0.8051
95805	1596.75	26.6125	0.8051
95835	1597.25	26.62083333	0.804
95866	1597.77	26.62944444	0.7972
95896	1598.27	26.63777778	0.8042
95926	1598.77	26.64611111	0.8063
95957	1599.28	26.65472222	0.7984
95987	1599.78	26.66305556	0.8041
96017	1600.28	26.67138889	0.8048
96048	1600.8	26.68	0.8003
96078	1601.3	26.68833333	0.7994
96108	1601.8	26.69666667	0.7945
96138	1602.3	26.705	0.8001
96169	1602.82	26.71361111	0.8071
96199	1603.32	26.72194444	0.805
96229	1603.82	26.73027778	0.7995
96259	1604.32	26.73861111	0.806
96290	1604.83	26.74722222	0.7998
96320	1605.33	26.75555556	0.7972
96350	1605.83	26.76388889	0.8014
96381	1606.35	26.7725	0.8026
96411	1606.85	26.78083333	0.7978
96441	1607.35	26.78916667	0.7991
96471	1607.85	26.7975	0.7997
96502	1608.37	26.80611111	0.8028
96532	1608.87	26.81444444	0.8009
96562	1609.37	26.82277778	0.8028
96592	1609.87	26.83111111	0.8007
96623	1610.38	26.83972222	0.7995
96653	1610.88	26.84805556	0.8017
96683	1611.38	26.85638889	0.7974
96713	1611.88	26.86472222	0.8069
96744	1612.4	26.87333333	0.8018
96774	1612.9	26.88166667	0.8004
96804	1613.4	26.89	0.8007
96835	1613.92	26.89861111	0.7984
96865	1614.42	26.90694444	0.7999
96895	1614.92	26.91527778	0.7992
96925	1615.42	26.92361111	0.8027
96956	1615.93	26.93222222	0.7992
96986	1616.43	26.94055556	0.8026
97016	1616.93	26.94888889	0.7992
97047	1617.45	26.9575	0.8046
97077	1617.95	26.96583333	0.804
97107	1618.45	26.97416667	0.8003
97138	1618.97	26.98277778	0.7957
97168	1619.47	26.99111111	0.8
97198	1619.97	26.99944444	0.804
97228	1620.47	27.00777778	0.8006
97259	1620.98	27.01638889	0.7974
97289	1621.48	27.02472222	0.805
97320	1622	27.03333333	0.7983
97350	1622.5	27.04166667	0.8005
97380	1623	27.05	0.8086
97411	1623.52	27.05861111	0.7987
97441	1624.02	27.06694444	0.8008
97472	1624.53	27.07555556	0.7896
97502	1625.03	27.08388889	0.8034
97533	1625.55	27.0925	0.8071
97563	1626.05	27.10083333	0.7986
97594	1626.57	27.10944444	0.7945
97624	1627.07	27.11777778	0.8002
97654	1627.57	27.12611111	0.7992
97684	1628.07	27.13444444	0.8
97715	1628.58	27.14305556	0.7957
97745	1629.08	27.15138889	0.8004
97775	1629.58	27.15972222	0.8022
97806	1630.1	27.16833333	0.8069
97836	1630.6	27.17666667	0.7957
97867	1631.12	27.18527778	0.8014
97897	1631.62	27.19361111	0.8032
97927	1632.12	27.20194444	0.7972
97958	1632.63	27.21055556	0.7979
97988	1633.13	27.21888889	0.799
98018	1633.63	27.22722222	0.7992
98049	1634.15	27.23583333	0.8062
98079	1634.65	27.24416667	0.7983
98110	1635.17	27.25277778	0.7984
98140	1635.67	27.26111111	0.805
98170	1636.17	27.26944444	0.8054
98201	1636.68	27.27805556	0.7971
98231	1637.18	27.28638889	0.803
98261	1637.68	27.29472222	0.7975
98291	1638.18	27.30305556	0.7955
98322	1638.7	27.31166667	0.7995
98352	1639.2	27.32	0.8064
98382	1639.7	27.32833333	0.7931
98412	1640.2	27.33666667	0.8048
98443	1640.72	27.34527778	0.8031
98473	1641.22	27.35361111	0.8007
98503	1641.72	27.36194444	0.7957
98534	1642.23	27.37055556	0.801
98564	1642.73	27.37888889	0.796
98594	1643.23	27.38722222	0.8089
98624	1643.73	27.39555556	0.7902
98655	1644.25	27.40416667	0.8017
98685	1644.75	27.4125	0.8007
98715	1645.25	27.42083333	0.8014
98746	1645.77	27.42944444	0.8008
98776	1646.27	27.43777778	0.8044
98806	1646.77	27.44611111	0.7997
98836	1647.27	27.45444444	0.8028
98867	1647.78	27.46305556	0.8009
98897	1648.28	27.47138889	0.8007
98927	1648.78	27.47972222	0.7997
98958	1649.3	27.48833333	0.7977
98988	1649.8	27.49666667	0.8013
99018	1650.3	27.505	0.801
99048	1650.8	27.51333333	0.7989
99079	1651.32	27.52194444	0.8041
99109	1651.82	27.53027778	0.7995
99139	1652.32	27.53861111	0.7968
99170	1652.83	27.54722222	0.8015
99200	1653.33	27.55555556	0.7963
99230	1653.83	27.56388889	0.7986
99260	1654.33	27.57222222	0.8057
99291	1654.85	27.58083333	0.8056
99321	1655.35	27.58916667	0.7962
99351	1655.85	27.5975	0.7975
99382	1656.37	27.60611111	0.8046
99412	1656.87	27.61444444	0.7966
99442	1657.37	27.62277778	0.7966
99472	1657.87	27.63111111	0.8087
99503	1658.38	27.63972222	0.796
99533	1658.88	27.64805556	0.8031
99563	1659.38	27.65638889	0.7979
99594	1659.9	27.665	0.7993
99624	1660.4	27.67333333	0.8085
99654	1660.9	27.68166667	0.7972
99685	1661.42	27.69027778	0.7936
99715	1661.92	27.69861111	0.8042
99745	1662.42	27.70694444	0.7896
99775	1662.92	27.71527778	0.7997
99806	1663.43	27.72388889	0.8083
99836	1663.93	27.73222222	0.8053
99866	1664.43	27.74055556	0.7955
99896	1664.93	27.74888889	0.8015
99927	1665.45	27.7575	0.7949
99957	1665.95	27.76583333	0.7987
99987	1666.45	27.77416667	0.7993
100017	1666.95	27.7825	0.8035
100048	1667.47	27.79111111	0.8033
100078	1667.97	27.79944444	0.7917
100108	1668.47	27.80777778	0.799
100139	1668.98	27.81638889	0.8055
100169	1669.48	27.82472222	0.7962
100199	1669.98	27.83305556	0.8014
100229	1670.48	27.84138889	0.7968
100260	1671	27.85	0.8016
100290	1671.5	27.85833333	0.8005
100320	1672	27.86666667	0.8055
100351	1672.52	27.87527778	0.7952
100381	1673.02	27.88361111	0.7916
100411	1673.52	27.89194444	0.8007
100441	1674.02	27.90027778	0.8008
100472	1674.53	27.90888889	0.8041
100502	1675.03	27.91722222	0.8009
100532	1675.53	27.92555556	0.799
100563	1676.05	27.93416667	0.7983
100593	1676.55	27.9425	0.7999
100623	1677.05	27.95083333	0.8024
100653	1677.55	27.95916667	0.8011
100684	1678.07	27.96777778	0.8045
100714	1678.57	27.97611111	0.8021
100744	1679.07	27.98444444	0.7955
100775	1679.58	27.99305556	0.8023
100805	1680.08	28.00138889	0.7934
100835	1680.58	28.00972222	0.8037
100866	1681.1	28.01833333	0.8036
100896	1681.6	28.02666667	0.7973
100927	1682.12	28.03527778	0.8041
100957	1682.62	28.04361111	0.8004
100987	1683.12	28.05194444	0.7976
101017	1683.62	28.06027778	0.7981
101048	1684.13	28.06888889	0.8035
101078	1684.63	28.07722222	0.7944
101108	1685.13	28.08555556	0.8003
101139	1685.65	28.09416667	0.7995
101169	1686.15	28.1025	0.8066
101199	1686.65	28.11083333	0.8043
101229	1687.15	28.11916667	0.7951
101260	1687.67	28.12777778	0.8024
101290	1688.17	28.13611111	0.8014
101320	1688.67	28.14444444	0.7953
101351	1689.18	28.15305556	0.8024
101381	1689.68	28.16138889	0.8043
101411	1690.18	28.16972222	0.7969
101441	1690.68	28.17805556	0.808
101472	1691.2	28.18666667	0.8069
101502	1691.7	28.195	0.7918
101532	1692.2	28.20333333	0.7974
101563	1692.72	28.21194444	0.8012
101593	1693.22	28.22027778	0.8001
101623	1693.72	28.22861111	0.8015
101654	1694.23	28.23722222	0.801
101684	1694.73	28.24555556	0.7946
101714	1695.23	28.25388889	0.8033
101744	1695.73	28.26222222	0.7992
101775	1696.25	28.27083333	0.8036
101805	1696.75	28.27916667	0.799
101835	1697.25	28.2875	0.7966
101865	1697.75	28.29583333	0.7994
101896	1698.27	28.30444444	0.8024
101926	1698.77	28.31277778	0.8025
101956	1699.27	28.32111111	0.7959
101987	1699.78	28.32972222	0.8022
102017	1700.28	28.33805556	0.8089
102047	1700.78	28.34638889	0.801
102078	1701.3	28.355	0.7996
102108	1701.8	28.36333333	0.7989
102138	1702.3	28.37166667	0.7958
102168	1702.8	28.38	0.798
102199	1703.32	28.38861111	0.804
102229	1703.82	28.39694444	0.7989
102259	1704.32	28.40527778	0.8008
102290	1704.83	28.41388889	0.7986
102320	1705.33	28.42222222	0.8067
102350	1705.83	28.43055556	0.7929
102380	1706.33	28.43888889	0.8027
102411	1706.85	28.4475	0.8014
102441	1707.35	28.45583333	0.7971
102471	1707.85	28.46416667	0.7992
102502	1708.37	28.47277778	0.8065
102532	1708.87	28.48111111	0.7945
102562	1709.37	28.48944444	0.7948
102592	1709.87	28.49777778	0.8038
102623	1710.38	28.50638889	0.7996
102653	1710.88	28.51472222	0.802
102683	1711.38	28.52305556	0.8042
102714	1711.9	28.53166667	0.7997
102744	1712.4	28.54	0.7919
102774	1712.9	28.54833333	0.813
102804	1713.4	28.55666667	0.794
102835	1713.92	28.56527778	0.7969
102865	1714.42	28.57361111	0.7998
102895	1714.92	28.58194444	0.806
102926	1715.43	28.59055556	0.8018
102956	1715.93	28.59888889	0.8008
